# Time	Norm Rc=40	Norm Rc=60	Norm Rc=80	Norm Rc=100	Norm Rc=120	
179.750541068545	1.00002145890575	1.00002158636048	1.00002158550081	1.00002158802453	1.00002161493595
179.787284842271	1.00002139524633	1.0000215229686	1.00002152214435	1.00002152475831	1.00002155151489
179.824028615997	1.00002133068168	1.00002145870676	1.00002145785453	1.00002146044475	1.0000214871481
179.860772389723	1.00002126530904	1.00002139361419	1.00002139279143	1.00002139528095	1.00002142200885
179.897516163449	1.00002119916222	1.00002132769874	1.00002132690424	1.00002132939878	1.00002135596604
179.934259937176	1.0000211322492	1.00002126109809	1.00002126031374	1.00002126276692	1.00002128917937
179.971003710902	1.00002106468344	1.0000211937154	1.00002119292673	1.00002119541241	1.00002122173973
180.007747484628	1.00002099638192	1.00002112571218	1.00002112491426	1.0000211274857	1.00002115364034
180.044491258354	1.00002092754921	1.00002105715615	1.00002105636435	1.00002105889374	1.00002108497661
180.08123503208	1.00002085825271	1.00002098809012	1.00002098729992	1.00002098978767	1.00002101578635
180.117978805807	1.00002078832904	1.00002091852562	1.00002091773817	1.00002092022213	1.00002094620096
180.154722579533	1.00002071800408	1.00002084858892	1.00002084781044	1.0000208502517	1.00002087615281
180.191466353259	1.0000206474263	1.00002077815774	1.00002077738906	1.00002077988704	1.00002080581517
180.228210126985	1.00002057644791	1.00002070742449	1.00002070665624	1.00002070924432	1.00002073492849
180.264953900711	1.00002050525091	1.00002063646367	1.00002063568722	1.00002063822014	1.00002066376995
180.301697674438	1.00002043371045	1.0000205652924	1.00002056452428	1.00002056699959	1.00002059254106
180.338441448164	1.000020361994	1.00002049392429	1.00002049318444	1.00002049565375	1.00002052101824
180.37518522189	1.00002029018207	1.00002042249156	1.00002042178574	1.00002042419806	1.00002044937149
180.411928995616	1.00002021827282	1.00002035085907	1.00002035016983	1.00002035262985	1.000020377808
180.448672769342	1.00002014642642	1.00002027923042	1.00002027854464	1.00002028109623	1.00002030615193
180.485416543068	1.00002007460078	1.00002020768732	1.0000202069615	1.00002020946624	1.00002023456594
180.522160316795	1.0000200028611	1.00002013621406	1.00002013542334	1.00002013790731	1.00002016288332
180.558904090521	1.00001993105176	1.00002006481021	1.00002006409347	1.00002006660488	1.00002009132868
180.595647864247	1.00001985945076	1.00001999364821	1.00001999290127	1.00001999542168	1.00002001998365
180.632391637973	1.00001978810955	1.00001992256433	1.00001992194181	1.00001992449152	1.0000199488209
180.669135411699	1.00001971703432	1.00001985174806	1.00001985110464	1.00001985372764	1.0000198779415
180.705879185426	1.00001964627839	1.00001978130577	1.000019780588	1.00001978325463	1.00001980736705
180.742622959152	1.00001957590592	1.00001971122768	1.00001971048039	1.00001971303939	1.00001973713787
180.779366732878	1.0000195056904	1.00001964150433	1.00001964083169	1.00001964319668	1.00001966728311
180.816110506604	1.00001943594939	1.00001957229502	1.00001957160988	1.00001957392032	1.00001959789317
180.85285428033	1.00001936670972	1.00001950333441	1.0000195029664	1.00001950509213	1.00001952892035
180.889598054057	1.00001929793824	1.00001943489644	1.0000194344837	1.0000194367803	1.00001946048066
180.926341827783	1.00001922973179	1.00001936707496	1.00001936653946	1.00001936891235	1.00001939256852
180.963085601509	1.00001916223045	1.00001929985857	1.0000192992958	1.00001930167769	1.00001932535942
180.999829375235	1.00001909532086	1.00001923327246	1.00001923261329	1.00001923502844	1.00001925888002
181.036573148961	1.00001902914459	1.00001916740811	1.00001916671288	1.0000191690252	1.00001919265473
181.073316922687	1.00001896331293	1.000019102046	1.00001910154725	1.00001910375023	1.00001912715245
181.110060696414	1.00001889820711	1.0000190374352	1.00001903712482	1.00001903930242	1.00001906248016
181.14680447014	1.00001883397033	1.00001897358913	1.00001897319183	1.00001897560387	1.00001899848215
181.183548243866	1.00001877049933	1.00001891050014	1.00001891008883	1.00001891278434	1.00001893542627
181.220292017592	1.0000187078562	1.00001884835066	1.00001884785595	1.00001885041148	1.00001887323099
181.257035791318	1.00001864610734	1.00001878701862	1.00001878641727	1.00001878891691	1.00001881190698
181.293779565045	1.00001858508654	1.00001872657317	1.00001872601102	1.00001872844378	1.00001875118052
